conversation_id,in_reply_to_user_id,public_metrics,created_at,author_id,id,text
1467171442068537349,494441186,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2021-12-04T17:13:42.000Z,762288821492912129,1467180322097975306,@comvocefiuk @Fiuk Fiuk eu te amo mas não vou ver sua entrevista porque jamais veria o programa dessa apresentadora. Quando você for no Bial eu vejo.
1467179976181141518,1360009373590958081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T17:13:21.000Z,1156574812610998274,1467180234957074438,@_DCCBRASIL Esse cara de cabelo grande olhando rápido eu achei que fosse o Fiuk
1467180090010263553,,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:12:47.000Z,121785831,1467180090010263553,"Rendendo mais nos bastidores do que a audiência... a participação de #Fiuk no #LadyNight com #Tataweneck no #Multishow 
@Fiuk @Tatawerneck @multishow. As #mídiassociais fazendo a festa 🥳 https://t.co/HeXVJ53e8o"
1467174643748548608,1058839438611095552,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}",2021-12-04T17:11:14.000Z,762288821492912129,1467179701580046344,@ValdelicePierce Eu te apoio @fiuk. Não gosto quando essas apresentadoras se acham muito íntimas dos convidados e ficam puxando assunto que eles não querem falar.
1467179559133003779,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",2021-12-04T17:10:40.000Z,2609874981,1467179559133003779,"vi umas cenas do lady night da tata com o fiuk e envelheci 30 anos
meu deus esse cara tem o carisma de uma PORTA
chato, sem sal e sem talento
só deus sabe pq ele ainda ta na midia"
1467099385632804872,1317461097205669888,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-04T17:10:03.000Z,97842504,1467179402723221510,@_Kaahsouza16 Deixe eles falarem amiga o Fiuk e muito querido até pelos Haters eles amam nosso garoto 😉
1467174206039334915,984757694421782528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:09:34.000Z,1107755342811811852,1467179281478529027,"@born2bmild1 Sim eu entendi, mas eu acho que devemos votar e eliminar Dynho, Sthe e MC Gui, pra não corre risco deles chegar no top 5 e ganhar uma prova de finalista e acontecer igual no BBB, que o Fiuk ganhou e tirou o Gil que era um dos favoritos da final."
1467179215288209410,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T17:09:18.000Z,97842504,1467179215288209410,Deixa eles falarem amiga Fiuk sempre foi muito querido até pelos haters os haters amam nosso garoto https://t.co/mGFA3Mb8P4
1467179179913494529,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:09:10.000Z,1193706862803406854,1467179179913494529,"desculpa tata, mas o Fiuk é insuportável https://t.co/a7ZUDFzXU3"
1467178668028043267,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T17:07:07.000Z,1207430377364701185,1467178668028043267,eu fiz mto isso com o fiuk e c a Sofia 😭😭 https://t.co/TaTiFxgw8o
1467178641545175040,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T17:07:01.000Z,811124583478726656,1467178641545175040,Esse Fiuk tem o carisma de um joelho. Cara chato. https://t.co/oxqYQ0M78S
1467178453678145536,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:06:16.000Z,1451348813688582146,1467178453678145536,e a tata entrevistando o ret*rd*d* do fiuk e ele conseguiu fazer ela chorar de raiva
1467178406903173138,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2021-12-04T17:06:05.000Z,1280212982,1467178406903173138,#Insuportável : Entenda porque todo mundo está com raiva do Fiuk depois da participação no programa Lady Night da Tatá Werneck - https://t.co/7B51IYglZe https://t.co/PTAffC4AQ4
1467151542524514307,582230335,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:05:32.000Z,855800510,1467178265546739725,@updatechartuc nossa mas essas tattos do fiuk sao horriveis mds https://t.co/bsvkE455rl
1467178199759134721,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T17:05:16.000Z,309390265,1467178199759134721,"Esqueci de postar quem é obviamente meu artista mais ouvido do ano!! @Fiuk só não te amo mais, pq vc é um só ahaha 💙 https://t.co/iA7tiMrg3Q"
1466860951030927361,897986046310436865,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:04:57.000Z,1416907191248986113,1467178120344182788,"@jaaovittoo @SonystaP @Lord_PSMG Em LOL precisa de dedicação. Em TLOU até Antônio Fagundes, Cleo Pires, Luan Santa e o Fiuk jogam bem, pq o game é facil, simples e n tem complexidade"
1467178104888213507,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:04:53.000Z,637437537,1467178104888213507,Fiuk inimigo do humor e felicidade
1467177819956551684,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:03:45.000Z,1402362625493803013,1467177819956551684,tenho dó da thalita meneghim que já beijou o fiuk e isso tá gravado na Internet
1467177332192469002,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T17:01:49.000Z,1410923529139372033,1467177332192469002,"Belíssima 💞
A revista GQ Brasil do mês de dezembro em que a Ju está  na capa esgotou  menos de 24 horas 
@Juliette @Fiuk 😘 https://t.co/ho5xk79fZs"
1467177090655084556,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:00:51.000Z,304250026,1467177090655084556,O Globoplay no tweet da Tatá vendo o povo macetando o Fiuk kkkkkkkkk socorro
1466598221753425921,1459390347008745474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:00:25.000Z,4825302005,1467176980084887555,"@AcervoTata Meu Deus, o Fiuk é INSUPORTÁVEL"
1466598221753425921,1420875601976692737,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T17:00:23.000Z,1348869748084375560,1467176973109764100,@julienmaximoff @__roderix__ @etteluJF @Lucas_olvr2 @jonathan_piropo @AcervoTata Fiuk na fazenda? Ele foi pro bbb.
1467176846450204676,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:59:53.000Z,975388907402653701,1467176846450204676,fiuk se eu fosse voce eu sumia da face da terra e nunca mais aparecia em publico
1467175162298654726,479685201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:59:00.000Z,1363311907919265794,1467176624969949188,@nilsonnetto_ OUÇA SHOW DE SOLTEIRO fiuk
1467175475625795586,1283570977046241281,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:58:01.000Z,1383261205410639876,1467176377623494661,"@tuittaloress ela deu block num pessoal que postou relacionado ao Fiuk sem ser detonando ele, logo ela q fez o texto pedindo pra não atacarem ele e é assim que ela responde"
1467175162298654726,479685201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:57:29.000Z,767450547540594688,1467176241459568653,@nilsonnetto_ OUÇA SHOW DE SOLTEIRO fiuk
1467175896784195601,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2021-12-04T16:56:07.000Z,1531477850,1467175896784195601,não compactuo com a cultura do linchamento virtual mas se for contra o fiuk eu apoio
1467175475625795586,1383261205410639876,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}",2021-12-04T16:55:29.000Z,1383261205410639876,1467175737652391936,"o pior... as pessoas que ela deu block nem todas eram fãs do Fiuk eram só pessoas que tavam dando a opinião delas não detonando ele.

mas ela foi infantil ao ponto de dar block"
1467175663719399426,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:55:11.000Z,1243976307953864704,1467175663719399426,"Achei péssima a postura do @Fiuk, a @Tatawerneck sendo incrível como sempre e ele criando climão.
#LadyNight #Fiuk #TataWerneck https://t.co/QubhOkzcNj"
1467047016085737472,3080753601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:54:53.000Z,239892917,1467175587232034823,@JeanMassumiHara A pior coisa que aconteceu em 2021 foi o retorno do Fiuk nas mídias. Ele deveria ter ficado esquecido na época das calças coloridas uma década atrás.
1466598221753425921,1459390347008745474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:54:27.000Z,777664389763698688,1467175479765614600,"@AcervoTata Fiuk é bosta sem talento q só tem fama por conta do histórico familiar.
Bicho insuportável"
1467175475625795586,,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 15, 'quote_count': 0}",2021-12-04T16:54:26.000Z,1383261205410639876,1467175475625795586,"cadê, pq ainda não saiu matéria com Tatá dá show de maturidade e distribui block a pessoas que defenderam o Fiuk???

ah pq quando foi dela sendo dúbia pedindo pra não atacarem ele teve né..."
1467134259278323712,1417961110955872258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:54:12.000Z,1385321311946354691,1467175416356130821,@prifiukete Uau Fiuk está muito lindo 💛💛💛
1467175023626567682,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:52:39.000Z,2846110077,1467175023626567682,Fiuk acaba de passar Bolsonaro e se torna o homem mais odiado do Brasil. Como a pessoa consegue sem assim com Tata porraaaaa??? Q cara odioso https://t.co/Gbx6Zch9VR
1466826594971000842,3914941347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:52:06.000Z,928726174943019008,1467174887609581572,@fofoqueioficial É sério que o do Fiuk teve 15 minutos???
1467174643748548608,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:51:08.000Z,1058839438611095552,1467174643748548608,"Já passou d todos os limites...
TE AMAMOS  FIUK💛 https://t.co/1eVgXMUaYi"
1467174511720247305,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:50:37.000Z,1119445989184741376,1467174511720247305,"Gente o fiuk abre a boca eu automaticamente ""fala chato do caralho""
#LadyNight https://t.co/x7RvvMRFkO"
1467174225484128265,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:49:28.000Z,1433019275879591940,1467174225484128265,fiuk é chato pra caralho hein sifude
1466828519930015744,1402260029034598416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:49:18.000Z,1239905089273257985,1467174180466888704,"@teacherdopop @pegtheoldmoney @bicmuller se manca, Fiuk não representa todo mundo que tem TDAH mas muito menos vc KKKKK claramente VC se leva muito a serio pra vir falar que se acha a engracadona e popular (quando nem é), melhor que o cara. Tenho ctz q na vida real galera te chama de chata e egocentrica tb."
1467157999949131781,3331429624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:49:17.000Z,1444049320756535308,1467174176339410944,"@Metropoles @carla_bit A Globo insiste em querer empurrar esse Fiuk sem sal e sem graça, goela abaixo dos telespectadores. Anos de programa e ele já sabia como seria a dinâmica do programa com a Tata Werneck, era só ter cancelado ou ter dado a oportunidade para outro famoso (de verdade). https://t.co/bOkWsAe1iP"
1467173998358405127,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2021-12-04T16:48:34.000Z,703594503408635904,1467173998358405127,"O povo falando que o Fiuk não entende humor pq tem TDAH 🤪🤪
Uma coisa é ser neurodivergente e outra é ser chato, gente.... As vezes a pessoa é os dois"
1466951084094668808,968294477646483456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:47:01.000Z,1288584304679890944,1467173605855408142,"@hugowebtvzeiro Pensei a mesma coisa... Fiuk nem fez história no BBB, nem foi aclamado, não teve momento de destaque, foi sem graça do início ao fim... Ai vai e chamam ele pro Lady Night"
1466847226706206720,1356438002831130625,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:46:59.000Z,835315208658763776,1467173599274586112,"@jairo54954216 @daviphany @Fiuk ele é um artista, lógico que ele vai querer ir p programa, não é como se fosse só dizer não e pronto, agora julgar ele por não se sentir confortável com uma pergunta e julgar ele é muita sacanagem... e ainda crucificar ele por não querer falar, ele tem todo direito de não falar"
1467173405862604805,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:46:13.000Z,71918357,1467173405862604805,"Acabei de ver um tweet chamando o Fiuk de ""Sergio Moro do entretenimento"" e estou rindo tal qual uma hiena."
1467172734379642882,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:43:33.000Z,319754006,1467172734379642882,me pergunto pq o fiuk foi p final
1467172436957401093,,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:42:22.000Z,51801763,1467172436957401093,Alguém com globoplay me empresta pra eu ver o lady night com o fiuk?
1466600686683103234,1266075419809382407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:41:34.000Z,124565458,1467172234917822465,"@nuovaluna_ Coitado do pobre, rico e famoso! Quantos TDAH gostariam de ir ao programa dela para se divertir? Ficar pensando que pq vc tem alguma coisa vc é incapaz é rotular! Poxa vida! Menino Fiuk precisa amadurecer!"
1467171882520698884,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:40:10.000Z,71858286,1467171882520698884,"Fiuk é chato? — Fiuk não existe no meu mundo. Eu só ouvi falar dele, nunca vi e nem quero ver. Não tenho disposição para ficar tendo opinião sobre se tal celebridade é chata ou não.  https://t.co/IdIFuq0nhw"
1467171739331448838,62557485,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:39:36.000Z,2796849493,1467171739331448838,"@Tatawerneck esquece o Fiuk e me entrevista
Eu juro que eu sou MT mais legal"
1467170080610041858,1414068305732653062,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:39:22.000Z,1414068305732653062,1467171681508728834,"Ela cantou essa música quando tava no castigo do monstro com o Fiuk 

https://t.co/Qa5Shxoy26"
1467171442068537349,,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 27, 'quote_count': 0}",2021-12-04T16:38:25.000Z,494441186,1467171442068537349,"Fica bem, Fi! Você é especial demais pra um monte de gente e sabemos do seu coração e do quanto você é uma pessoa do bem. Isso que importa. Juntos seremos sempre mais ❤️ @fiuk"
1467171213185269763,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:37:30.000Z,1404557648914231297,1467171213185269763,"Eu tô rindo tanto da grt que foi defender o Fiuk no lady night e levou unf da Tata.
OBS 🚨: É hater da Carla e da Juliette mas com o fiuk consegue ter empatia 🤔 https://t.co/tDXqw0aGtE"
1467170548937633792,1424055784816717826,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:36:49.000Z,1465191176798154752,1467171039754993670,@softherszage Kkkkkkkk ainda peguei leve 🗣️ imagina usar do fiuk kkkkkkkk
1467170874612719616,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:36:09.000Z,54960130,1467170874612719616,Eu sigo odiando o Fiuk. Só pra constar
1467170846498340864,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:36:03.000Z,45531401,1467170846498340864,curiosidade mórbida de ver a tal entrevista do fiuk com a tatá
1467139922536640517,1289649528703012864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:33:46.000Z,1128276617871155200,1467170275305435136,"@nomenaoreal @desculpahomem desculpas simplesmente por ser homem.
aprendeu com o fiuk 🥰😍"
1467170092249239556,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:33:03.000Z,24329622,1467170092249239556,"Fiuk é uma piada sem graça! BBB foi um mico, show dos famoso mico, programa da Tata outro mico. 😂😂"
1467169747825479686,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:31:41.000Z,4790186398,1467169747825479686,"KKKKKKKKKKKKKKKKKKKKKK vivi pra ver esse comentario defendendo o insuportavel do fiuk aiai pelo amor

td convidado sabe como o programa é e ele ainda sim aceitou ir. se ele nao gosta do estilo era só falar q nao iria e pronto https://t.co/780Zx7lleC"
1466829387773448196,937854254022320128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2021-12-04T16:31:33.000Z,1401694000030097409,1467169715634253827,"@manalucii Fico intrigada com isso, baba ovo pra uma, evita até fazer alguma pergunta e cai matando no Fiuk"
1467169630997278722,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:31:13.000Z,40042091,1467169630997278722,Fiuk comenta ‘climão’ e ataques após entrevista em programa de Tatá Werneck #msnbrasil https://t.co/cTY4FPvlpa
1467136681925087240,1293678282412642305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:30:56.000Z,1364252904765464580,1467169558565957632,"@louistcd91 Nada haver mano, tão parecido com o Harry quanto o Fiuk"
1467169413824757776,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:30:21.000Z,1309548445515091968,1467169413824757776,"KKKKKKKKKKKKKKKK nossa, eu não suporto o Fiuk https://t.co/Tss2bRL888"
1467167631375577089,30525743,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:29:55.000Z,1079421829213761537,1467169304659570692,"@dearestsadness Foi msm mto chato. Ao não aceitar brincar nem rir de si msm, Fiuk mostrou um ar narcisista e nada humilde, daí o povo, q já viu grandes estrelas agindo livres ali, não perdoou. As piadas eram sobre situações, não havia bullying nem nada q justificasse aquele ataque de estrelismo!"
1467169126737195013,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:29:13.000Z,1107707727256698887,1467169126737195013,acabei de ver a entrevista do fiuk com a tata pelo amor q homem chatoooooo
1467169003529461760,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:28:43.000Z,1240061029,1467169003529461760,"Bil foi p fazenda tentando evitar os erros q existiram no bbb...teve um paredao que se n me engano era fiuk e projota. No discurso tiago chamou atencao algo do tipo ""vc sabe q é indicacao do lider e nao foi nem tentar conversar pra tentar reverter o voto..."" #aFazenda"
1467168441484390410,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:26:29.000Z,834547484399640577,1467168441484390410,cadê o Felipe Neto pra falar mal do fiuk denovo?
1467167893204914176,722732667733741568,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:26:14.000Z,1058839438611095552,1467168375487053829,"@pereira73_edna Tá abatido o  pobi
TE AMAMOS FIUK"
1466576299279982593,1162332787183144961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:25:07.000Z,850582511927382017,1467168096658071553,@heymaurinho O seu carisma deve ser o fiuk ne? Deixa de ser amargo caralhokkkk
1467167991594901509,,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",2021-12-04T16:24:42.000Z,1058839438611095552,1467167991594901509,"TE AMAMOS FIUK
você é uma das pessoas q vão comigo pra 2022 🥂🍾💛 🥰"
1467167857373065220,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:24:10.000Z,1184652688753082368,1467167857373065220,15 minutos foram o suficiente pro Fiuk sugar a alma da Tata https://t.co/diNV2JxrWH
1466878631289012232,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2021-12-04T16:23:41.000Z,1359176603444649987,1467167736623251461,"@Tatawerneck desculpa mas esse pano não vai dar pra passar, ele é muito entojado, não pode falar nada que cria caso, se ele sabia que ia em um programa de humor por que sentou naquela cadeira estando claramente em um mood ruim? Humor é pra ser agradável e o Fiuk foi o contrário disso."
1467167714821251084,,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 30, 'quote_count': 1}",2021-12-04T16:23:36.000Z,1380923070496530434,1467167714821251084,"Extremamente cruel o que estão fazendo com o Fiuk. Na moral. Não tem uma postagem dele que os comentários em destaque não sejam de ódio, e zombaria. Que raiva."
1467167631375577089,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",2021-12-04T16:23:16.000Z,30525743,1467167631375577089,"Defendi o fiuk durante o bbb todinho
E hoje me juntei aos haters pq quem consegue não entrar na vibe da Tata? Essa mulher é maravilhosa
Que clima chato mano https://t.co/67OwO2Az54"
1467167625734205447,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-04T16:23:15.000Z,1410923529139372033,1467167625734205447,"A Ju recebendo o prêmio 😘
@Juliette @Fiuk 💞 https://t.co/kFNXrYST0y"
1467167510676058121,,"{'retweet_count': 27, 'reply_count': 1, 'like_count': 141, 'quote_count': 0}",2021-12-04T16:22:47.000Z,1073613503859253248,1467167510676058121,"o fiuk tem cara de ser aquela pessoa que quando falam ""ele vem pro rolê, tem problema?"" todos desmarcam"
1466878631289012232,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:22:37.000Z,936845616,1467167466174533635,@Tatawerneck Mas vc não foi precionada pelo Boninho não né tata? Pra não atacarem o múmia do Fiuk kkkk
1467167160711712778,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:21:24.000Z,1410923529139372033,1467167160711712778,"Boa a noite a todos 💞
@Juliette @Fiuk 💑 https://t.co/5dgVqeTvEv"
1466610590894354432,1427310247731937283,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:19:50.000Z,3421062633,1467166767206256642,"@anaccheiratoba Para de ser dodói, fia

Fã de Fiuk querendo falar de flop e subcelebridade chega a ser ridículo."
1467166445050212353,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:18:33.000Z,851582708467855362,1467166445050212353,Gente imagina a ceia de Natal na casa do Fábio Jr com o Fiuk dando chilique a cada 5 minutos pq alguém falou alguma coisa q ele n gostou?? Q ser humano insuportável
1467166298287321095,,"{'retweet_count': 12, 'reply_count': 4, 'like_count': 152, 'quote_count': 4}",2021-12-04T16:17:58.000Z,1346777166848077826,1467166298287321095,A diferença entre a Cléo e o Fiuk é gritante por esse simples trecho no programa da Tata. Boa tarde todos https://t.co/0JLlhXb9PN
1461431696117665809,43132532,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:17:53.000Z,1463581972689731603,1467166276682498048,@Fiuk Ta gatinha
1467155689646837761,390779481,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:17:43.000Z,390779481,1467166232793206786,"A quem interessar, nessa matéria aqui tem todos os detalhes https://t.co/xeBMEaeJs5"
1467155689646837761,96685181,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:17:10.000Z,390779481,1467166097162088451,@pinpatolena https://t.co/xeBMEaeJs5 olha aqui
1467154320525348873,1085621094277677059,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:16:39.000Z,829123634526638080,1467165964093509645,"@lxumch fazem com todo mundo, né? tem assassino de mulher retomando carreira amado pelo público enq gente recebe muito ódio por menos. 
 
enfim, não sei o que pensar sobre o fiuk, gostava bastante dele antes mas ele teve atitudes bem ridículas então me deixo de fora d discussão sobre ele"
1467105562383073284,1236890740715905026,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:16:24.000Z,1466966302149513229,1467165902323994626,@annavivissima @candidamfpinto @indiidreams certeza ela se arrependeu pq Fiuk é um mala 🤦🏻‍♀️ fico feliz q ela e Arthur estao bem amigos aqui fora
1467151542524514307,1245462069853503497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2021-12-04T16:15:29.000Z,1361509358690000898,1467165670358097920,@johnbiansei @updatechartuc Foi ao ar pq eram 2 convidados e se dividiram. Provavelmente só colocaram a bagaceira do fiuk para o programa não ficar mais reduzido ainda.
1466878631289012232,62557485,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-04T16:14:58.000Z,1387557178899410946,1467165540707880963,"@Tatawerneck A Globo deveria era ter ficando c.a Camila Queiroz, essa merece está em todos os programas. Agora esse seu Fiuk e um chato."
1467165187912392709,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:13:34.000Z,1210396638554050562,1467165187912392709,Olhar de tristeza da Tata com o Fiuk
1467164459584081920,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:10:40.000Z,1656744860,1467164459584081920,caralho o fiuk é chato pra porra kkkkkkkkkkk
1467163745994645504,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:07:50.000Z,107859231,1467163745994645504,O Fábio Jr deve saber algum podre PESADO da família Marinho pra Globo continuar forçando o Fiuk nos programas assim.
1467163618449965062,,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 36, 'quote_count': 0}",2021-12-04T16:07:19.000Z,2931067011,1467163618449965062,"não entendo esse povo, fiuk ficou incomodado com a pergunta da tata e ele que tá errado? povo desmiolado"
1467163588825649155,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-04T16:07:12.000Z,3087530687,1467163588825649155,"Até hj não consigo entender como o @Fiuk conseguiu chegar ao final de um #BBB tirando a parte de ter um família famosa, mas foi só por isso."
1467163405228417027,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-12-04T16:06:29.000Z,1410923529139372033,1467163405228417027,"Admirável 😘
A simplicidade de Ju e sua atenção com o público   nos conquista a cada dia hora minuto e segundo 
@Juliette @Fiuk❤ https://t.co/PTOfvwN5dB"
